blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block5 274 1 7 400 24 1 1 0 1 1 1 423
block5 273 7 7 400 8 1 1 0 1 7 1 408
block5 272 1 3 400 14 1 1 0 1 1 1 393
block5 266 1 3 50 13 1 1 0 1 1 1 376
block5 265 7 3 50 17 1 1 0 1 7 1 268
block5 268 1 7 50 14 1 1 0 1 1 1 480
block5 271 7 3 400 25 1 1 0 1 7 1 327
block5 275 7 9 400 21 1 1 0 1 7 1 540
block5 276 1 9 400 21 1 1 0 1 1 1 354
block5 269 7 9 50 8 1 1 0 1 7 1 525
block5 277 7 3 50 12 1 1 0 1 7 1 288
block5 281 7 9 50 27 1 1 0 1 7 1 393
block5 284 1 3 400 21 1 1 0 1 1 1 353
block5 280 1 7 50 15 1 1 0 1 1 1 347
block5 282 1 9 50 14 1 1 0 1 1 1 702
block5 288 1 9 400 8 1 1 0 1 1 1 293
block5 286 1 7 400 14 1 1 0 1 1 1 370
block5 287 7 9 400 14 1 1 0 1 7 1 310
block5 285 7 7 400 25 1 1 0 1 7 1 364
block5 283 7 3 400 13 1 1 0 1 7 1 285
block5 278 1 3 50 8 1 1 0 1 1 1 360
block5 279 7 7 50 11 1 1 0 1 7 1 307
block5 300 1 9 400 14 1 1 0 1 1 1 320
block5 297 7 7 400 25 1 1 0 1 7 1 293
block5 294 1 9 50 9 1 1 0 1 1 1 368
block5 290 1 3 50 24 1 1 0 1 1 1 423
block5 298 1 7 400 8 1 1 0 1 1 1 310
block5 296 1 3 400 20 1 1 0 1 1 1 269
block5 295 7 3 400 13 1 1 0 1 1 2 316
block5 292 1 7 50 14 1 1 0 1 1 1 361
block5 293 7 9 50 17 1 1 0 1 7 1 286
block5 289 7 3 50 20 1 1 0 1 7 1 333
block5 299 7 9 400 14 1 1 0 1 7 1 366
block5 291 7 7 50 27 1 1 0 1 7 1 310
block5 301 7 3 50 9 1 1 0 1 7 1 292
block5 305 7 9 50 20 1 1 0 1 7 1 538
block5 306 1 9 50 24 1 1 0 1 1 1 354
block5 303 7 7 50 11 1 1 0 1 7 1 329
block5 312 1 9 400 17 1 1 0 1 7 2 272
block5 307 7 3 400 9 1 1 0 1 7 1 317
block5 310 1 7 400 17 1 1 0 1 1 1 383
block5 311 7 9 400 25 1 1 0 1 7 1 346
block5 302 1 3 50 14 1 1 0 1 7 2 631
block5 304 1 7 50 13 1 1 0 1 1 1 346
block5 308 1 3 400 9 1 1 0 1 1 1 375
block5 309 7 7 400 24 1 1 0 1 7 1 863
block6 319 7 3 400 24 1 1 0 1 7 1 395
block6 315 7 7 50 24 1 1 0 1 7 1 405
block6 314 1 3 50 11 1 1 0 1 1 1 301
block6 322 1 7 400 27 1 1 0 1 1 1 281
block6 324 1 9 400 13 1 1 0 1 7 2 300
block6 323 7 9 400 9 1 1 0 1 7 1 384
block6 320 1 3 400 15 1 1 0 1 1 1 306
block6 317 7 9 50 9 1 1 0 1 7 1 405
block6 316 1 7 50 13 1 1 0 1 1 1 425
block6 318 1 9 50 27 1 1 0 1 1 1 376
block6 313 7 3 50 24 1 1 0 1 7 1 371
block6 321 7 7 400 27 1 1 0 1 7 1 340
block6 326 1 3 50 20 1 1 0 1 1 1 277
block6 330 1 9 50 27 1 1 0 1 1 1 303
block6 329 7 9 50 11 1 1 0 1 7 1 321
block6 332 1 3 400 25 1 1 0 1 1 1 275
block6 331 7 3 400 14 1 1 0 1 7 1 407
block6 334 1 7 400 17 1 1 0 1 1 1 403
block6 333 7 7 400 20 1 1 0 1 7 1 368
block6 335 7 9 400 20 1 1 0 1 7 1 681
block6 328 1 7 50 25 1 1 0 1 1 1 325
block6 327 7 7 50 13 1 1 0 1 7 1 442
block6 336 1 9 400 21 1 1 0 1 1 1 271
block6 325 7 3 50 21 1 1 0 1 7 1 313
block6 347 7 9 400 11 1 1 0 1 7 1 392
block6 337 7 3 50 24 1 1 0 1 7 1 510
block6 345 7 7 400 15 1 1 0 1 7 1 458
block6 348 1 9 400 13 1 1 0 1 1 1 374
block6 339 7 7 50 20 1 1 0 1 7 1 307
block6 338 1 3 50 20 1 1 0 1 1 1 323
block6 342 1 9 50 25 1 1 0 1 1 1 974
block6 340 1 7 50 20 1 1 0 1 1 1 607
block6 344 1 3 400 15 1 1 0 1 1 1 301
block6 341 7 9 50 24 1 1 0 1 7 1 333
block6 343 7 3 400 11 1 1 0 1 7 1 300
block6 346 1 7 400 20 1 1 0 1 7 2 457
block6 350 1 3 50 17 1 1 0 1 1 1 394
block6 360 1 9 400 13 1 1 0 1 1 1 459
block6 357 7 7 400 20 1 1 0 1 7 1 395
block6 358 1 7 400 12 1 1 0 1 1 1 383
block6 356 1 3 400 25 1 1 0 1 1 1 307
block6 353 7 9 50 13 1 1 0 1 1 2 677
block6 351 7 7 50 15 1 1 0 1 7 1 307
block6 349 7 3 50 9 1 1 0 1 1 2 263
block6 352 1 7 50 15 1 1 0 1 1 1 386
block6 359 7 9 400 12 1 1 0 1 7 1 380
block6 354 1 9 50 20 1 1 0 1 7 2 379
block6 355 7 3 400 9 1 1 0 1 7 1 370
block6 361 7 3 50 12 1 1 0 1 7 1 372
block6 372 1 9 400 24 1 1 0 1 1 1 604
block6 370 1 7 400 27 1 1 0 1 1 1 290
block6 364 1 7 50 27 1 1 0 1 1 1 281
block6 363 7 7 50 20 1 1 0 1 7 1 373
block6 362 1 3 50 21 1 1 0 1 1 1 325
block6 366 1 9 50 21 1 1 0 1 1 1 349
block6 365 7 9 50 13 1 1 0 1 7 1 392
block6 368 1 3 400 15 1 1 0 1 1 1 335
block6 369 7 7 400 13 1 1 0 1 1 2 295
block6 371 7 9 400 20 1 1 0 1 7 1 373
block6 367 7 3 400 25 1 1 0 1 7 1 377
block7 382 1 7 400 20 1 1 0 1 1 1 280
block7 374 1 3 50 17 1 1 0 1 1 1 322
block7 379 7 3 400 17 1 1 0 1 1 2 278
block7 375 7 7 50 15 1 1 0 1 7 1 428
block7 381 7 7 400 27 1 1 0 1 7 1 620
block7 378 1 9 50 13 1 1 0 1 1 1 1232
block7 376 1 7 50 24 1 1 0 1 1 1 649
block7 383 7 9 400 20 1 1 0 1 7 1 297
block7 377 7 9 50 8 1 1 0 1 7 1 677
block7 380 1 3 400 15 1 1 0 1 1 1 367
block7 373 7 3 50 27 1 1 0 1 7 1 333
block7 384 1 9 400 12 1 1 0 1 1 1 857
block7 392 1 3 400 13 1 1 0 1 1 1 301
block7 386 1 3 50 20 1 1 0 1 1 1 396
block7 396 1 9 400 12 1 1 0 1 7 2 352
block7 394 1 7 400 14 1 1 0 1 1 1 758
block7 395 7 9 400 14 1 1 0 1 7 1 706
block7 389 7 9 50 21 1 1 0 1 7 1 637
block7 390 1 9 50 9 1 1 0 1 1 1 455
block7 388 1 7 50 27 1 1 0 1 1 1 337
block7 391 7 3 400 27 1 1 0 1 7 1 279
block7 393 7 7 400 17 1 1 0 1 7 1 410
block7 385 7 3 50 9 1 1 0 1 7 1 316
block7 387 7 7 50 25 1 1 0 1 7 1 404
block7 406 1 7 400 15 1 1 0 1 1 1 339
block7 398 1 3 50 24 1 1 0 1 7 2 348
block7 401 7 9 50 21 1 1 0 1 1 2 767
block7 408 1 9 400 12 1 1 0 1 1 1 325
block7 405 7 7 400 12 1 1 0 1 7 1 334
block7 397 7 3 50 13 1 1 0 1 7 1 381
block7 404 1 3 400 12 1 1 0 1 1 1 292
block7 400 1 7 50 8 1 1 0 1 1 1 446
block7 399 7 7 50 17 1 1 0 1 7 1 391
block7 402 1 9 50 21 1 1 0 1 1 1 560
block7 403 7 3 400 20 1 1 0 1 7 1 311
block7 407 7 9 400 9 1 1 0 1 7 1 608
block7 411 7 7 50 27 1 1 0 1 7 1 296
block7 415 7 3 400 25 1 1 0 1 7 1 314
block7 409 7 3 50 15 1 1 0 1 7 1 308
block7 416 1 3 400 17 1 1 0 1 1 1 381
block7 413 7 9 50 20 1 1 0 1 7 1 344
block7 412 1 7 50 8 1 1 0 1 1 1 452
block7 418 1 7 400 9 1 1 0 1 1 1 750
block7 417 7 7 400 13 1 1 0 1 7 1 481
block7 414 1 9 50 8 1 1 0 1 1 1 369
block7 420 1 9 400 14 1 1 0 1 1 1 623
block7 419 7 9 400 12 1 1 0 1 7 1 406
block7 410 1 3 50 17 1 1 0 1 1 1 305
block7 427 7 3 400 27 1 1 0 1 7 1 280
block7 421 7 3 50 9 1 1 0 1 7 1 334
block7 426 1 9 50 9 1 1 0 1 1 1 384
block7 424 1 7 50 12 1 1 0 1 1 1 297
block7 429 7 7 400 15 1 1 0 1 7 1 283
block7 428 1 3 400 12 1 1 0 1 1 1 220
block7 431 7 9 400 17 1 1 0 1 7 1 256
