blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block8 484 1 7 50 27 1 1 0 1 1 1 479
block8 483 7 7 50 14 1 1 0 1 7 1 484
block8 491 7 9 400 11 1 1 0 1 7 1 1007
block8 489 7 7 400 25 1 1 0 1 7 1 832
block8 492 1 9 400 15 1 1 0 1 1 1 772
block8 485 7 9 50 20 1 1 0 1 1 2 486
block8 486 1 9 50 15 1 1 0 1 1 1 1014
block8 488 1 3 400 13 1 1 0 1 1 1 479
block8 481 7 3 50 12 1 1 0 1 7 1 529
block8 482 1 3 50 11 1 1 0 1 1 1 407
block9 499 7 3 400 25 1 1 0 1 7 1 602
block9 497 7 9 50 21 1 1 0 1 7 1 687
block9 500 1 3 400 11 1 1 0 1 1 1 440
block9 495 7 7 50 24 1 1 0 1 7 1 729
block9 498 1 9 50 9 1 1 0 1 1 1 586
block9 493 7 3 50 15 1 1 0 1 7 1 446
block9 504 1 9 400 21 1 1 0 1 1 1 691
block9 501 7 7 400 12 1 1 0 1 7 1 847
block9 502 1 7 400 9 1 1 0 1 1 1 352
block9 494 1 3 50 12 1 1 0 1 1 1 495
block9 496 1 7 50 25 1 1 0 1 1 1 472
block9 503 7 9 400 21 1 1 0 1 7 1 670
block9 512 1 3 400 27 1 1 0 1 1 1 361
block9 514 1 7 400 20 1 1 0 1 1 1 477
block9 513 7 7 400 21 1 1 0 1 7 1 581
