blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block5 269 7 9 50 15 1 1 0 1 7 1 1030
block5 271 7 3 400 15 1 1 0 1 7 1 470
block5 276 1 9 400 15 1 1 0 1 1 1 1173
block5 275 7 9 400 15 1 1 0 1 7 1 1659
block5 272 1 3 400 15 1 1 0 1 1 1 780
block5 265 7 3 50 15 1 1 0 1 7 1 700
block5 268 1 7 50 15 1 1 0 1 1 1 1285
block5 270 1 9 50 15 1 1 0 1 1 1 2088
block5 266 1 3 50 15 1 1 0 1 1 1 997
block5 274 1 7 400 15 1 1 0 1 1 1 839
block5 267 7 7 50 15 1 1 0 1 7 1 970
block5 286 1 7 400 15 1 1 0 1 1 1 874
block5 288 1 9 400 15 1 1 0 1 1 1 1444
block5 284 1 3 400 15 1 1 0 1 1 1 674
block5 279 7 7 50 15 1 1 0 1 7 1 757
block5 285 7 7 400 15 1 1 0 1 7 1 921
block5 278 1 3 50 15 1 1 0 1 1 1 647
block5 282 1 9 50 15 1 1 0 1 1 1 910
block5 281 7 9 50 15 1 1 0 1 7 1 1011
block5 287 7 9 400 15 1 1 0 1 7 1 726
block5 280 1 7 50 15 1 1 0 1 1 1 1172
block5 283 7 3 400 15 1 1 0 1 7 1 510
block5 277 7 3 50 15 1 1 0 1 7 1 528
block5 299 7 9 400 15 1 1 0 1 7 1 831
block5 293 7 9 50 15 1 1 0 1 7 1 732
block5 290 1 3 50 15 1 1 0 1 1 1 570
block5 296 1 3 400 15 1 1 0 1 1 1 445
block5 300 1 9 400 15 1 1 0 1 1 1 1266
block5 294 1 9 50 15 1 1 0 1 1 1 1284
block5 292 1 7 50 15 1 1 0 1 1 1 1563
block5 298 1 7 400 15 1 1 0 1 1 1 797
block5 295 7 3 400 15 1 1 0 1 7 1 740
block5 297 7 7 400 15 1 1 0 1 7 1 964
block5 289 7 3 50 15 1 1 0 1 7 1 536
block5 291 7 7 50 15 1 1 0 1 7 1 668
block5 303 7 7 50 15 1 1 0 1 7 1 1815
block5 307 7 3 400 15 1 1 0 1 7 1 711
block5 304 1 7 50 15 1 1 0 1 1 1 1376
block5 311 7 9 400 15 1 1 0 1 7 1 1106
block5 306 1 9 50 15 1 1 0 1 1 1 1070
block5 301 7 3 50 15 1 1 0 1 7 1 578
block5 309 7 7 400 15 1 1 0 1 7 1 1030
block5 308 1 3 400 15 1 1 0 1 1 1 742
block5 302 1 3 50 15 1 1 0 1 1 1 1257
block5 305 7 9 50 15 1 1 0 1 7 1 1167
block5 312 1 9 400 15 1 1 0 1 1 1 1602
block5 310 1 7 400 15 1 1 0 1 1 1 688
block6 324 1 9 400 15 1 1 0 1 1 1 900
block6 323 7 9 400 15 1 1 0 1 7 1 1125
block6 322 1 7 400 15 1 1 0 1 1 1 1086
block6 320 1 3 400 15 1 1 0 1 1 1 502
block6 321 7 7 400 15 1 1 0 1 7 1 716
block6 318 1 9 50 15 1 1 0 1 1 1 1246
block6 313 7 3 50 15 1 1 0 1 7 1 706
block6 319 7 3 400 15 1 1 0 1 7 1 522
block6 315 7 7 50 15 1 1 0 1 7 1 1251
block6 317 7 9 50 15 1 1 0 1 7 1 1864
block6 316 1 7 50 15 1 1 0 1 1 1 1164
block6 314 1 3 50 15 1 1 0 1 1 1 671
block6 332 1 3 400 15 1 1 0 1 1 1 951
block6 334 1 7 400 15 1 1 0 1 1 1 832
block6 330 1 9 50 15 1 1 0 1 1 1 867
block6 327 7 7 50 15 1 1 0 1 7 1 1078
block6 325 7 3 50 15 1 1 0 1 7 1 791
block6 335 7 9 400 15 1 1 0 1 7 1 901
block6 326 1 3 50 15 1 1 0 1 1 1 752
block6 336 1 9 400 15 1 1 0 1 1 1 1704
block6 329 7 9 50 15 1 1 0 1 7 1 1833
block6 333 7 7 400 15 1 1 0 1 7 1 1565
block6 331 7 3 400 15 1 1 0 1 7 1 1080
block6 328 1 7 50 15 1 1 0 1 1 1 2483
block6 346 1 7 400 15 1 1 0 1 1 1 1795
block6 342 1 9 50 15 1 1 0 1 1 1 1690
block6 343 7 3 400 15 1 1 0 1 7 1 753
block6 338 1 3 50 15 1 1 0 1 1 1 1008
block6 347 7 9 400 15 1 1 0 1 7 1 2391
block6 341 7 9 50 15 1 1 0 1 7 1 1002
block6 337 7 3 50 15 1 1 0 1 7 1 848
block6 348 1 9 400 15 1 1 0 1 1 1 2682
block6 339 7 7 50 15 1 1 0 1 7 1 1129
block6 344 1 3 400 15 1 1 0 1 1 1 711
block6 345 7 7 400 15 1 1 0 1 7 1 883
block6 340 1 7 50 15 1 1 0 1 1 1 1463
block6 349 7 3 50 15 1 1 0 1 7 1 748
block6 357 7 7 400 15 1 1 0 1 7 1 1473
block6 353 7 9 50 15 1 1 0 1 7 1 1114
block6 352 1 7 50 15 1 1 0 1 1 1 1533
block6 356 1 3 400 15 1 1 0 1 1 1 784
block6 360 1 9 400 15 1 1 0 1 1 1 1532
block6 359 7 9 400 15 1 1 0 1 7 1 1249
block6 354 1 9 50 15 1 1 0 1 1 1 1542
block6 350 1 3 50 15 1 1 0 1 1 1 744
block6 358 1 7 400 15 1 1 0 1 1 1 606
block6 351 7 7 50 15 1 1 0 1 7 1 727
block6 355 7 3 400 15 1 1 0 1 7 1 1044
block6 368 1 3 400 15 1 1 0 1 1 1 744
block6 364 1 7 50 15 1 1 0 1 1 1 969
block6 361 7 3 50 15 1 1 0 1 7 1 1231
block6 362 1 3 50 15 1 1 0 1 1 1 620
block6 366 1 9 50 15 1 1 0 1 1 1 810
block6 365 7 9 50 15 1 1 0 1 7 1 1221
block6 369 7 7 400 15 1 1 0 1 7 1 754
block6 367 7 3 400 15 1 1 0 1 7 1 589
block6 363 7 7 50 15 1 1 0 1 7 1 1019
block6 370 1 7 400 15 1 1 0 1 1 1 1029
block6 371 7 9 400 15 1 1 0 1 7 1 953
block6 372 1 9 400 15 1 1 0 1 1 1 1035
block7 384 1 9 400 15 1 1 0 1 1 1 1490
block7 379 7 3 400 15 1 1 0 1 7 1 797
block7 378 1 9 50 15 1 1 0 1 1 1 1435
block7 377 7 9 50 15 1 1 0 1 7 1 1204
block7 382 1 7 400 15 1 1 0 1 1 1 741
block7 376 1 7 50 15 1 1 0 1 1 1 1258
block7 380 1 3 400 15 1 1 0 1 1 1 765
block7 383 7 9 400 15 1 1 0 1 7 1 814
block7 374 1 3 50 15 1 1 0 1 1 1 590
block7 375 7 7 50 15 1 1 0 1 7 1 775
block7 381 7 7 400 15 1 1 0 1 7 1 1238
block7 373 7 3 50 15 1 1 0 1 7 1 646
block7 392 1 3 400 15 1 1 0 1 1 1 605
block7 390 1 9 50 15 1 1 0 1 1 1 958
block7 391 7 3 400 15 1 1 0 1 7 1 511
block7 393 7 7 400 15 1 1 0 1 7 1 813
block7 385 7 3 50 15 1 1 0 1 7 1 689
block7 389 7 9 50 15 1 1 0 1 7 1 673
block7 386 1 3 50 15 1 1 0 1 1 1 588
block7 387 7 7 50 15 1 1 0 1 7 1 600
block7 388 1 7 50 15 1 1 0 1 1 1 716
block7 394 1 7 400 15 1 1 0 1 1 1 1503
block7 395 7 9 400 15 1 1 0 1 7 1 1324
block7 396 1 9 400 15 1 1 0 1 1 1 750
block7 401 7 9 50 15 1 1 0 1 7 1 1244
block7 402 1 9 50 15 1 1 0 1 1 1 1199
block7 408 1 9 400 15 1 1 0 1 1 1 649
block7 398 1 3 50 15 1 1 0 1 1 1 628
block7 403 7 3 400 15 1 1 0 1 7 1 671
block7 400 1 7 50 15 1 1 0 1 1 1 1093
block7 397 7 3 50 15 1 1 0 1 7 1 637
block7 405 7 7 400 15 1 1 0 1 7 1 598
block7 406 1 7 400 15 1 1 0 1 1 1 730
block7 399 7 7 50 15 1 1 0 1 7 1 992
block7 407 7 9 400 15 1 1 0 1 7 1 691
block7 404 1 3 400 15 1 1 0 1 1 1 558
block7 410 1 3 50 15 1 1 0 1 1 1 555
block7 417 7 7 400 15 1 1 0 1 7 1 527
block7 411 7 7 50 15 1 1 0 1 7 1 1116
block7 415 7 3 400 15 1 1 0 1 7 1 705
block7 414 1 9 50 15 1 1 0 1 1 1 625
block7 412 1 7 50 15 1 1 0 1 1 1 857
block7 416 1 3 400 15 1 1 0 1 1 1 557
block7 418 1 7 400 15 1 1 0 1 1 1 1025
block7 413 7 9 50 15 1 1 0 1 7 1 1021
block7 409 7 3 50 15 1 1 0 1 7 1 515
block7 420 1 9 400 15 1 1 0 1 1 1 1062
block7 419 7 9 400 15 1 1 0 1 7 1 1025
block7 422 1 3 50 15 1 1 0 1 1 1 566
block7 426 1 9 50 15 1 1 0 1 1 1 712
block7 430 1 7 400 15 1 1 0 1 1 1 1395
block7 421 7 3 50 15 1 1 0 1 7 1 829
block7 427 7 3 400 15 1 1 0 1 7 1 609
block7 431 7 9 400 15 1 1 0 1 7 1 1195
block7 425 7 9 50 15 1 1 0 1 7 1 1162
block7 432 1 9 400 15 1 1 0 1 1 1 777
block7 429 7 7 400 15 1 1 0 1 7 1 955
block7 423 7 7 50 15 1 1 0 1 7 1 1227
block7 424 1 7 50 15 1 1 0 1 1 1 1142
block7 428 1 3 400 15 1 1 0 1 1 1 622
block8 441 7 7 400 15 1 1 0 1 7 1 771
block8 435 7 7 50 15 1 1 0 1 7 1 878
block8 444 1 9 400 15 1 1 0 1 1 1 799
block8 433 7 3 50 15 1 1 0 1 7 1 615
block8 437 7 9 50 15 1 1 0 1 7 1 598
block8 438 1 9 50 15 1 1 0 1 1 1 1241
block8 443 7 9 400 15 1 1 0 1 7 1 607
block8 436 1 7 50 15 1 1 0 1 1 1 641
block8 439 7 3 400 15 1 1 0 1 7 1 482
block8 442 1 7 400 15 1 1 0 1 1 1 568
block8 434 1 3 50 15 1 1 0 1 1 1 587
block8 440 1 3 400 15 1 1 0 1 1 1 790
block8 455 7 9 400 15 1 1 0 1 7 1 1027
block8 448 1 7 50 15 1 1 0 1 1 1 1217
block8 454 1 7 400 15 1 1 0 1 1 1 972
block8 445 7 3 50 15 1 1 0 1 7 1 512
block8 447 7 7 50 15 1 1 0 1 7 1 928
block8 453 7 7 400 15 1 1 0 1 7 1 976
block8 451 7 3 400 15 1 1 0 1 7 1 557
block8 456 1 9 400 15 1 1 0 1 1 1 1403
block8 449 7 9 50 15 1 1 0 1 7 1 1040
block8 452 1 3 400 15 1 1 0 1 1 1 992
block8 446 1 3 50 15 1 1 0 1 1 1 692
block8 450 1 9 50 15 1 1 0 1 1 1 1614
block8 457 7 3 50 15 1 1 0 1 7 1 1080
block8 464 1 3 400 15 1 1 0 1 1 1 647
block8 459 7 7 50 15 1 1 0 1 7 1 934
